route_location_id,route_id,beginning_milepoint,ending_milepoint,location_id,facility_type,program,num_aadt,num_caadt,num_single_unit_caadt,num_combined_unit_caadt,street_name,from_description,to_description,num_lanes,nfc_name,posted_speed,ObjectId,Shape__Length
4711260-82-2530-0-0.2736218,4711260,0,0.2736218,82-2530,2 - Two-Way Roadway,Non-Trunkline,1253,36,24,12,Toledo St,Toledo St,Grand Blvd,2,Major collector,25,1164,595.400452331772
1606201-82-0893-15.0826335-15.8090174,1606201,15.08263,15.80902,82-0893,2 - Two-Way Roadway,Trunkline,81200,5034,1705,3329,I 96,JCT M-8 (DAVISON AVE),GRAND RIVER AVE,6,Interstate,65,1165,1582.16011142697
4711283-82-6546-0-0.1872217,4711283,0,0.1872217,82-6546,2 - Two-Way Roadway,Non-Trunkline,2006,58,38,20,Riopelle St,Atwater St,Jefferson Ave,2,Major collector,25,1166,408.289221117075
1606201-82-5575-10.9851605-12.0455976,1606201,10.98516,12.0456,82-5575,2 - Two-Way Roadway,Trunkline,153417,10432,3528,6904,I 96,EVERGREEN RD,JCT M-39,6,Interstate,65,1167,2308.19755233198
4711284-82-5974-0-0.1211343,4711284,0,0.1211343,82-5974,2 - Two-Way Roadway,Non-Trunkline,2903,82,58,24,Fort St E,Beaubien St,Beaubien St,2,Minor arterial,25,1168,264.194108931047
4711346-82-7522-0-0.1901389,4711346,0,0.1901389,82-7522,4 - Ramp,Ramp,4929,,,,Livernois/M 10 Ramp,Hughes St,N M 10,1,Other freeway,40,1169,413.926280444327
1606201-82-5576-12.0455976-13.0117302,1606201,12.0456,13.01173,82-5576,2 - Two-Way Roadway,Trunkline,134833,8360,2832,5528,I 96,JCT M-39,GREENFIELD RD,6,Interstate,65,1170,2102.2768826996
4711426-82-5985-0-0.7422553,4711426,0,0.7422553,82-5985,2 - Two-Way Roadway,Non-Trunkline,2399,69,46,23,Saint Aubin St,Marston St,Vulcan St,2,Major collector,25,1171,1619.98342922904
1606201-82-5577-13.0117302-14.1971236,1606201,13.01173,14.19712,82-5577,2 - Two-Way Roadway,Trunkline,137002,8494,2877,5617,I 96,GREENFIELD RD,JCT M-5 & SCHAEFER RD,6,Interstate,65,1172,2580.34305119462
4711432-82-3261-0-0.1300009,4711432,0,0.1300009,82-3261,1 - One-Way Roadway,Non-Trunkline,2407,65,46,19,Weir St,Michigan Ave,McGraw St,2,Other principal arterial,40,1173,283.140488683054
1606201-82-5586-9.8443234-10.9851605,1606201,9.844323,10.98516,82-5586,2 - Two-Way Roadway,Trunkline,142553,9694,3279,6415,I 96,OUTER DRIVE,EVERGREEN RD,6,Interstate,65,1174,2484.55991469632
4711770-82-6260-0-0.1613722,4711770,0,0.1613722,82-6260,2 - Two-Way Roadway,Non-Trunkline,3124,87,62,25,Cadillac Sq,Woodward Ave,Randolph St,2,Minor arterial,25,1175,350.971822217923
1606501-82-0889-0-0.4058105,1606501,0,0.4058105,82-0889,4 - Ramp,Ramp,1961,,,,Davison/I 96 Ramp,Bridge 11570,E I 96,3,Interstate,40,1176,885.189676530389
4711771-82-1724-0.1509272-0.5513443,4711771,0.1509272,0.5513443,82-1724,1 - One-Way Roadway,Non-Trunkline,5891,171,112,59,Monroe St,Brush St,N I 375,3,Major collector,25,1177,871.45819293771
1606605-82-9722-0-0.4180255,1606605,0,0.4180255,82-9722,4 - Ramp,Ramp,1341,,,,I 96/Davison Ramp,Bridge 11571,E M 8,1,Interstate,40,1178,912.248208378206
4711772-82-6267-0-0.1260932,4711772,0,0.1260932,82-6267,2 - Two-Way Roadway,Non-Trunkline,4285,115,81,34,Woodward Ave,Jefferson Ave,Woodward Ave,4,Other principal arterial,25,1179,274.922160698375
1607903-82-5937-0-0.1015444,1607903,0,0.1015444,82-5937,1 - One-Way Roadway,Non-Trunkline,281,8,6,2,2nd Ave,Ledyard St,Temple St,2,Major collector,30,1180,221.505205255928
4711773-82-2531-0-0.0906418,4711773,0,0.0906418,82-2531,1 - One-Way Roadway,Non-Trunkline,3789,103,72,31,Woodward Ave,Fort St,Campus Martius,2,Other principal arterial,25,1181,197.646946201159
1607904-82-5936-0-0.1013422,1607904,0,0.1013422,82-5936,1 - One-Way Roadway,Non-Trunkline,277,7,5,2,2nd Ave,Ledyard St,Temple St,3,Major collector,30,1182,221.067666583426
4711774-82-2531-0-0.0293785,4711774,0,0.0293785,82-2531,1 - One-Way Roadway,Non-Trunkline,3789,103,72,31,Woodward Ave,Fort St,Campus Martius,2,Other principal arterial,25,1183,63.8798725190858
1607905-82-1491-0-1.0694573,1607905,0,1.069457,82-1491,2 - Two-Way Roadway,Non-Trunkline,2479,69,46,23,2nd Ave,Temple St,Warren Ave,2,Major collector,30,1184,2333.16451437413
4711776-82-2531-0-0.0191797,4711776,0,0.0191797,82-2531,1 - One-Way Roadway,Non-Trunkline,3789,103,72,31,Woodward Ave,Fort St,Campus Martius,2,Other principal arterial,25,1185,41.8134750176914
4711778-82-2535-0-0.1534226,4711778,0,0.1534226,82-2535,2 - Two-Way Roadway,Non-Trunkline,7199,194,137,57,Monroe St,Campus Martius,Monroe St,2,Other principal arterial,25,1186,334.538451361117
1607907-82-2394-0-0.3778307,1607907,0,0.3778307,82-2394,2 - Two-Way Roadway,Non-Trunkline,1511,47,30,17,Selden St,N M 10,Cass Ave,2,Major collector,25,1187,822.160646670837
4711780-82-6151-0-0.0568189,4711780,0,0.0568189,82-6151,2 - Two-Way Roadway,Non-Trunkline,3753,106,75,31,Clark St,Toledo St,Scotten St,2,Major collector,25,1188,123.922623707095
1608005-82-6231-0-0.0867869,1608005,0,0.0867869,82-6231,1 - One-Way Roadway,Non-Trunkline,4796,140,92,48,Kirby St W,N M 10 Service Drive,Anthony Wayne Dr,2,Major collector,25,1189,188.896955661716
4711781-82-2192-0-0.1286526,4711781,0,0.1286526,82-2192,2 - Two-Way Roadway,Non-Trunkline,1773,52,34,18,Bates St,Atwater Dr,Jefferson Ave,2,Major collector,25,1190,280.467457066474
1608101-82-2396-0-0.0644581,1608101,0,0.0644581,82-2396,2 - Two-Way Roadway,Non-Trunkline,214,5,3,2,2nd St,Howard St,Abbott St,2,Major collector,25,1191,140.533382892795
4711785-82-6252-0-0.0930789,4711785,0,0.0930789,82-6252,4 - Ramp,Non-Trunkline,10434,,,,Randolph St,JURISDICTIONAL BOUNDARY,Jefferson Ave,3,Other principal arterial,25,1192,202.770304679665
1608305-82-6254-0.1510682-0.1931209,1608305,0.1510682,0.1931209,82-6254,2 - Two-Way Roadway,Non-Trunkline,55,0,0,0,M 10 Service Drive,Michigan Ave,Elizabeth St,2,Major collector,55,1193,91.4872162789289
4711786-82-6252-0-0.0775286,4711786,0,0.0775286,82-6252,4 - Ramp,Non-Trunkline,10434,,,,Randolph St,JURISDICTIONAL BOUNDARY,Jefferson Ave,3,Other principal arterial,25,1194,168.849661519157
1608405-82-6255-0-0.2325755,1608405,0,0.2325755,82-6255,1 - One-Way Roadway,Non-Trunkline,182,5,3,2,M 10 Service Drive,S M 10 Service Drive,Grand River Ave,1,Major collector,25,1195,507.4073545807
4711786-82-6252-0.0775286-0.42253,4711786,0.0775286,0.42253,82-6252,2 - Two-Way Roadway,Non-Trunkline,10434,104,94,10,Randolph St,JURISDICTIONAL BOUNDARY,Jefferson Ave,3,Other principal arterial,25,1196,752.363392331776
1608504-82-2398-0.5739728-0.8282102,1608504,0.5739728,0.8282102,82-2398,2 - Two-Way Roadway,Non-Trunkline,6271,181,119,62,Temple St,Trumbull St,Grand River Ave,2,Major collector,25,1197,553.139301125073
4711788-82-0229-2.4600237-3.9520866,4711788,2.460024,3.952087,82-0229,2 - Two-Way Roadway,Trunkline,28840,866,606,260,Gratiot Ave,MACK AVE,JCT M-53,7,Other principal arterial,35,1198,3255.69091082858
1608601-82-2399-0-1.2611695,1608601,0,1.26117,82-2399,2 - Two-Way Roadway,Non-Trunkline,379,10,7,3,Lawton St,Maybury Grand St,Maybury Grand St,2,Major collector,25,1199,2751.1039835247
4711788-82-3132-1.4824248-2.4600237,4711788,1.482425,2.460024,82-3132,2 - Two-Way Roadway,Trunkline,20440,614,430,184,Gratiot Ave,JCT CONN #3 TO I-75,MACK AVE,7,Other principal arterial,35,1200,2132.47942587745
1608803-82-2344-1.8362081-1.8495527,1608803,1.836208,1.849553,82-2344,2 - Two-Way Roadway,Non-Trunkline,304,9,6,3,Hendrie St,Beaubien St,Saint Antoine St,2,Minor arterial,30,1201,29.1183993600912
4711788-82-3148-0.5237475-0.9544807,4711788,0.5237475,0.9544807,82-3148,2 - Two-Way Roadway,Trunkline,6671,313,300,13,Randolph St,TURN @ RANDOLPH & GRATIOT,JCT I-375,4,Other principal arterial,25,1202,939.24430298816
1608803-82-5819-1.3656645-1.5956156,1608803,1.365664,1.595616,82-5819,2 - Two-Way Roadway,Non-Trunkline,1241,35,23,12,Saint Antoine St,Warren Ave,Theodore St,2,Minor arterial,25,1203,501.67723636875
4711788-82-3191-4.9644234-6.2366653,4711788,4.964423,6.236665,82-3191,2 - Two-Way Roadway,Trunkline,29159,874,612,262,Gratiot Ave,JCT I-94,JCT M-97,8,Other principal arterial,35,1204,2777.40856284285
1608803-82-6166-0.5805107-1.0305675,1608803,0.5805107,1.030568,82-6166,2 - Two-Way Roadway,Non-Trunkline,9351,261,186,75,Saint Antoine St,Mack Ave,Canfield St,2,Minor arterial,25,1205,981.936082411422
4711788-82-3442-0.2618321-0.5237475,4711788,0.2618321,0.5237475,82-3442,2 - Two-Way Roadway,Non-Trunkline,9891,268,189,79,Gratiot Ave,CADILLAC SQUARE,TURN @ RANDOLPH & GRATIOT,6,Other principal arterial,35,1206,571.100928628115
1608803-82-6167-1.0305675-1.3656645,1608803,1.030568,1.365664,82-6167,2 - Two-Way Roadway,Non-Trunkline,7884,221,158,63,Saint Antoine St,Canfield St,Hancock St,2,Minor arterial,25,1207,731.047931827687
4711788-82-5169-0.1264019-0.2618321,4711788,0.1264019,0.2618321,82-5169,2 - Two-Way Roadway,Non-Trunkline,7724,209,147,62,Randolph St,"I-375 BS, M-10(JEFFERSON)",CADILLAC SQUARE,2,Other principal arterial,25,1208,295.310978612786
1608803-82-6168-1.5956156-1.8362081,1608803,1.595616,1.836208,82-6168,1 - One-Way Roadway,Non-Trunkline,744,22,14,8,Saint Antoine St,Theodore St,Hendrie St,2,Minor arterial,25,1209,524.941702240779
4711788-82-6252-0.0713547-0.1264019,4711788,0.0713547,0.1264019,82-6252,2 - Two-Way Roadway,Non-Trunkline,10434,104,94,10,Randolph St,JURISDICTIONAL BOUNDARY,Jefferson Ave,3,Other principal arterial,25,1210,120.030762432408
1608804-82-1702-0.1910317-1.6968305,1608804,0.1910317,1.696831,82-1702,1 - One-Way Roadway,Non-Trunkline,1903,56,36,20,I 75 Service Drive,Winder St,Hendrie St,2,Major collector,25,1211,3284.28834005324
1608804-82-6514-0-0.1910317,1608804,0,0.1910317,82-6514,2 - Two-Way Roadway,Non-Trunkline,890,26,17,9,Winder St,Winder St,S I 75,2,Major collector,25,1212,416.705520313082
4711788-82-7357-3.9520866-4.9644234,4711788,3.952087,4.964423,82-7357,2 - Two-Way Roadway,Trunkline,23623,709,496,213,Gratiot Ave,JCT M-53,JCT I-94,7,Other principal arterial,35,1213,2209.48556962496
1609002-82-6242-0-1.8376359,1609002,0,1.837636,82-6242,1 - One-Way Roadway,Non-Trunkline,540,18,11,7,Turner St,Turner St,McGraw St,2,Major collector,25,1214,4000.81789684285
1609403-82-2401-0-0.7503345,1609403,0,0.7503345,82-2401,2 - Two-Way Roadway,Non-Trunkline,5007,145,95,50,Toledo St,Livernois Ave,Clark St,2,Major collector,25,1215,1632.57250935374
4711788-82-7358-6.2366653-9.4042839,4711788,6.236665,9.404284,82-7358,2 - Two-Way Roadway,Trunkline,28092,702,590,112,Gratiot Ave,JCT M-97,JCT M-102   N CO L,7,Other principal arterial,35,1216,6918.26747802264
1609505-82-2402-0.4685414-2.213245,1609505,0.4685414,2.213245,82-2402,2 - Two-Way Roadway,Non-Trunkline,857,26,17,9,Vinewood St,Vernor Hwy,Warren Ave,2,Major collector,25,1217,3804.65738494324
4711788-82-7713-0.9544807-1.4824248,4711788,0.9544807,1.482425,82-7713,2 - Two-Way Roadway,Trunkline,8567,403,386,17,Gratiot Ave,JCT I-375,JCT CONN #3 TO I-75,6,Other principal arterial,35,1218,1151.29671329131
1609609-82-6091-0-0.8651304,1609609,0,0.8651304,82-6091,2 - Two-Way Roadway,Non-Trunkline,1629,48,31,17,Buchanan St,Wesson St,Scotten St,2,Major collector,30,1219,1882.66862831396
4711888-82-2536-0-0.0492888,4711888,0,0.0492888,82-2536,2 - Two-Way Roadway,Non-Trunkline,194,5,3,2,Schweizer Pl,Franklin St,Woodbridge St,2,Major collector,25,1220,107.481507860431
1609703-82-2403-0-0.1906352,1609703,0,0.1906352,82-2403,1 - One-Way Roadway,Non-Trunkline,976,29,19,10,I 94 Service Drive,E I 94,Lovett St,2,Major collector,25,1221,415.364739848621
4711889-82-1140-0.7232345-1.096649,4711889,0.7232345,1.096649,82-1140,2 - Two-Way Roadway,Non-Trunkline,1421,39,28,11,Atwater St,Saint Aubin St,Chene St,2,Minor arterial,25,1222,812.559435149438
1609801-82-2404-0.060506-0.3738658,1609801,0.060506,0.3738658,82-2404,2 - Two-Way Roadway,Non-Trunkline,1451,40,27,13,Elijah McCoy Dr,Trumbull St,Elijah McCoy Dr,2,Major collector,25,1223,683.557337690764
4711889-82-6192-0-0.4453011,4711889,0,0.4453011,82-6192,2 - Two-Way Roadway,Non-Trunkline,2897,81,58,23,Atwater St,Renaissance Ctr,Riopelle St,4,Minor arterial,25,1224,969.007102098427
1609803-82-2405-0.2168746-0.573849,1609803,0.2168746,0.573849,82-2405,2 - Two-Way Roadway,Non-Trunkline,1363,39,26,13,Holden St,Grand Blvd,Lincoln St,2,Major collector,25,1225,776.663141991111
1609806-82-2406-0-0.2487223,1609806,0,0.2487223,82-2406,2 - Two-Way Roadway,Non-Trunkline,1774,52,34,18,Antoinette St,3rd St,Cass Ave,1,Major collector,30,1226,541.36711667267
1609808-82-2407-0-0.1239697,1609808,0,0.1239697,82-2407,2 - Two-Way Roadway,Non-Trunkline,462,11,8,3,Columbia St W,Grand River Ave,Cass Ave,2,Major collector,25,1227,269.722073835957
4711889-82-6193-0.4453011-0.7232345,4711889,0.4453011,0.7232345,82-6193,2 - Two-Way Roadway,Non-Trunkline,436,11,8,3,Atwater St,Riopelle St,Saint Aubin St,2,Minor arterial,25,1228,604.723644347523
1609903-82-6549-0-0.1890279,1609903,0,0.1890279,82-6549,2 - Two-Way Roadway,Non-Trunkline,280,8,6,2,Brennan St,JURISDICTIONAL BOUNDARY,Jefferson Ave,2,Major collector,30,1229,411.003542536082
4711890-82-2538-0-0.0336017,4711890,0,0.0336017,82-2538,1 - One-Way Roadway,Non-Trunkline,4207,121,79,42,State St,State St,Woodward Ave,2,Major collector,25,1230,73.1219368630597
4711891-82-6200-0-0.0302063,4711891,0,0.0302063,82-6200,1 - One-Way Roadway,Non-Trunkline,4441,127,84,43,Gratiot Ave,Gratiot Ave,Randolph St,3,Major collector,25,1231,65.7299970154225
1610105-82-1153-0-1.6051878,1610105,0,1.605188,82-1153,2 - Two-Way Roadway,Non-Trunkline,1023,29,19,10,Beechwood St,McGraw St,Turner St,2,Major collector,25,1232,3500.76222109491
4711899-82-6155-0-0.0740026,4711899,0,0.0740026,82-6155,2 - Two-Way Roadway,Non-Trunkline,268,7,5,2,20th St,20th St,Michigan Ave,2,Major collector,25,1233,161.418534122308
1610502-82-1369-0-0.6461606,1610502,0,0.6461606,82-1369,2 - Two-Way Roadway,Non-Trunkline,2151,61,40,21,Lafayette Blvd W,Lafayette Blvd,S I 75 Service Drive,2,Major collector,25,1234,1405.584090967
4711910-82-1624-0-0.0388894,4711910,0,0.0388894,82-1624,2 - Two-Way Roadway,Trunkline,245,4,4,0,,THE STRAND ST,LAKESIDE ST,,,,1235,84.8620717895738
1610609-82-2408-0-0.4597449,1610609,0,0.4597449,82-2408,1 - One-Way Roadway,Non-Trunkline,1793,53,35,18,I 94 Service Drive,W I 94,W I 94,2,Major collector,25,1236,1000.38403529828
4712427-82-2448-0-0.1190215,4712427,0,0.1190215,82-2448,2 - Two-Way Roadway,Non-Trunkline,437,11,8,3,Woodbridge St,Saint Antoine St,Jefferson Ave,2,Major collector,25,1237,259.027169850733
1611109-82-2409-0.0555134-0.3071144,1611109,0.0555134,0.3071144,82-2409,1 - One-Way Roadway,Non-Trunkline,2032,58,38,20,I 94 Service Drive,Central St,Cecil St,2,Major collector,30,1238,547.38169261389
4712428-82-6194-0-0.4439982,4712428,0,0.4439982,82-6194,2 - Two-Way Roadway,Non-Trunkline,346,9,6,3,Franklin St,Franklin St,Riopelle St,2,Major collector,25,1239,966.271768054609
1611304-82-2410-0.0415163-0.1013813,1611304,0.0415163,0.1013813,82-2410,2 - Two-Way Roadway,Non-Trunkline,2044,58,38,20,Beard St,Lafayette Blvd,Lexington St,2,Major collector,25,1240,130.4837612832
4718278-82-5079-0-0.3073965,4718278,0,0.3073965,82-5079,4 - Ramp,Ramp,1203,,,,M 10/Jefferson Ramp,Bridge 11407,Bridge 11407,2,Other freeway,25,1241,669.005997747787
4718285-82-1905-0-0.5461138,4718285,0,0.5461138,82-1905,2 - Two-Way Roadway,Non-Trunkline,733,22,14,8,Springwells Ct,Attribute Change,Dead End or Start,1,Major collector,,1242,1189.64081977467
4718307-82-0092-0-0.1135085,4718307,0,0.1135085,82-0092,2 - Two-Way Roadway,Non-Trunkline,2051,56,40,16,Brush St,E Jefferson Ave,E Larned St,2,Minor arterial,25,1243,247.531522732469
1611305-82-2411-0-0.1399776,1611305,0,0.1399776,82-2411,1 - One-Way Roadway,Non-Trunkline,1466,40,27,13,W Lafayette Blvd,Green St,Beard St,2,Major collector,25,1244,304.501840041218
1611306-82-2412-0-0.4454629,1611306,0,0.4454629,82-2412,2 - Two-Way Roadway,Non-Trunkline,6271,181,119,62,Lafayette Blvd W,Springwells St,Beard St,2,Major collector,25,1245,969.014973249965
4718307-82-1168-0.1135085-0.5437844,4718307,0.1135085,0.5437844,82-1168,1 - One-Way Roadway,Non-Trunkline,2266,63,45,18,Brush St,Lafayette St,Monroe St,2,Minor arterial,25,1246,938.35051586901
1611602-82-1505-0-0.5745019,1611602,0,0.5745019,82-1505,2 - Two-Way Roadway,Non-Trunkline,8367,234,167,67,Springwells St,Springwells St,Carson St,2,Minor arterial,25,1247,1252.22567642684
4718307-82-5968-0.5437844-1.4636712,4718307,0.5437844,1.463671,82-5968,2 - Two-Way Roadway,Non-Trunkline,1482,39,28,11,Brush St,Monroe St,Macomb St,2,Minor arterial,25,1248,2006.35083438259
1611603-82-2413-0-0.6885523,1611603,0,0.6885523,82-2413,2 - Two-Way Roadway,Non-Trunkline,2343,67,44,23,Chamberlain St,Woodmere St,Springwells St,2,Major collector,25,1249,1497.87218641612
4718377-82-6104-0-0.4788768,4718377,0,0.4788768,82-6104,1 - One-Way Roadway,Non-Trunkline,5449,151,108,43,Harper Ave,Saint Aubin St,E I 94,1,Minor arterial,30,1250,1042.74444402598
1612706-82-1722-0.1252251-2.998312,1612706,0.1252251,2.998312,82-1722,2 - Two-Way Roadway,Non-Trunkline,4344,121,86,35,Lyndon St,Whitcomb St,Livernois Ave,2,Minor arterial,25,1251,6253.28554975005
4718377-82-6105-0.4788768-1.0012457,4718377,0.4788768,1.001246,82-6105,1 - One-Way Roadway,Non-Trunkline,3250,91,65,26,Harper Ave,E I 94,Mount Elliot/E I 94 RAM,2,Minor arterial,30,1252,1137.61785479893
1612706-82-6118-0-0.1252251,1612706,0,0.1252251,82-6118,2 - Two-Way Roadway,Non-Trunkline,2631,74,53,21,Lyndon St,Greenfield Rd,Whitcomb St,2,Minor arterial,25,1253,272.551850935289
4718421-82-6115-0-0.0242844,4718421,0,0.0242844,82-6115,2 - Two-Way Roadway,Non-Trunkline,3112,90,59,31,Spinoza Dr,Spinoza Dr,Rouge Park Dr,2,Major collector,25,1254,52.976224402839
1613006-82-1882-0-0.0721055,1613006,0,0.0721055,82-1882,2 - Two-Way Roadway,Non-Trunkline,1417,39,28,11,Dexter Ave,Taft St,Grand Blvd,2,Minor arterial,35,1255,157.168891885416
4718918-82-6074-0-1.1342879,4718918,0,1.134288,82-6074,2 - Two-Way Roadway,Non-Trunkline,3394,98,65,33,Bagley St,21st St,6th St,2,Major collector,25,1256,2467.73294042184
1613006-82-5904-0.0721055-2.6041779,1613006,0.0721055,2.604178,82-5904,2 - Two-Way Roadway,Non-Trunkline,8526,241,172,69,Dexter Ave,Grand Blvd,Davison St,5,Minor arterial,35,1257,5525.32810525522
4718919-82-0701-0-0.2878219,4718919,0,0.2878219,82-0701,4 - Ramp,Ramp,7337,,,,I 75/Ambassador Bridge Ramp,W Lafayette Blvd,nan,1,Interstate,40,1258,627.201953044816
1613006-82-5905-2.6041779-3.5515194,1613006,2.604178,3.551519,82-5905,2 - Two-Way Roadway,Non-Trunkline,6010,168,120,48,Dexter Ave,Davison St,Fenkell St,4,Minor arterial,35,1259,2068.7492191606
4718921-82-0733-0-0.2513331,4718921,0,0.2513331,82-0733,4 - Ramp,Ramp,2261,,,,Ambassador Bridge/I 96 Ramp,N I 75/Vernor RAMP,N I 75,1,Interstate,,1260,548.113070296383
1614102-82-2414-0.158799-0.2936428,1614102,0.158799,0.2936428,82-2414,2 - Two-Way Roadway,Non-Trunkline,376,10,7,3,Pilgrim St,Rosa Parks Blvd,Woodrow Wilson St,2,Major collector,25,1261,293.586042420999
4718922-82-0707-0-0.1183906,4718922,0,0.1183906,82-0707,4 - Ramp,Ramp,1403,,,,I 75/Vernor Ramp,Ambassador Bridge/N I 75 RAMP,S I 75/Vernor RAMP,1,Interstate,,1262,258.30752788376
1614108-82-2416-0.0586166-0.4829592,1614108,0.0586166,0.4829592,82-2416,2 - Two-Way Roadway,Non-Trunkline,505,18,11,7,Woodrow Wilson St,Oakman Blvd,Pilgrim St,2,Major collector,25,1263,926.897562414712
4718923-82-0703-0-0.4374758,4718923,0,0.4374758,82-0703,4 - Ramp,Ramp,8939,,,,Ambassador Bridge/I 75 Ramp,W I 96,S I 75,1,Interstate,,1264,953.309955218817
1614310-82-5910-0-0.4968035,1614310,0,0.4968035,82-5910,2 - Two-Way Roadway,Non-Trunkline,2086,31,23,8,Linwood St,Linwood St,McNichols Rd,2,Other principal arterial,25,1265,1085.57255142773
4718924-82-0734-0.1059956-0.3196659,4718924,0.1059956,0.3196659,82-0734,4 - Ramp,Ramp,1453,,,,Ambassador Bridge/I 75 Ramp,21st/N I 75 TURN,S I 75/Vernor RAMP,1,Interstate,,1266,465.790843570604
1615401-82-5941-0-1.190445,1615401,0,1.190445,82-5941,2 - Two-Way Roadway,Non-Trunkline,4421,123,88,35,Pontchartrain Blvd,Hamilton Ave,7 Mile Rd,2,Minor arterial,25,1267,2599.02304383037
4718924-82-1054-0-0.1059956,4718924,0,0.1059956,82-1054,4 - Ramp,Ramp,4358,,,,Ambassador Bridge/I 75 Ramp,21st/N I 75 TURN,S I 75/Vernor RAMP,1,Interstate,,1268,230.936641525462
1615404-82-2417-0-0.2186528,1615404,0,0.2186528,82-2417,1 - One-Way Roadway,Non-Trunkline,1735,51,33,18,3rd St,McNichols Rd,Covington Dr,2,Major collector,25,1269,477.669620132291
4718925-82-0716-0.1270612-0.2233919,4718925,0.1270612,0.2233919,82-0716,4 - Ramp,Ramp,4323,,,,Ambassador Bridge/I 96 Ramp,nan,W Vernor Hwy,2,Interstate,,1270,209.997242027551
4718925-82-0732-0-0.1270612,4718925,0,0.1270612,82-0732,4 - Ramp,Ramp,2083,,,,Ambassador Bridge/I 96 Ramp,nan,W Vernor Hwy,1,Interstate,,1271,276.866122216989
1615405-82-2418-0-0.2067759,1615405,0,0.2067759,82-2418,1 - One-Way Roadway,Non-Trunkline,2527,76,49,27,2nd Blvd,McNichols Rd,Merrill Plaisance St,2,Major collector,25,1272,451.695928641995
4718926-82-0714-0-0.2553045,4718926,0,0.2553045,82-0714,4 - Ramp,Ramp,2908,,,,I 96/Ambassador Bridge Ramp,W I 96,N I 75,1,Interstate,,1273,556.972337921216
1615408-82-2419-0.1927821-0.2450289,1615408,0.1927821,0.2450289,82-2419,2 - Two-Way Roadway,Non-Trunkline,1453,40,27,13,Petoskey Ave,Kay St,Chicago St,2,Major collector,25,1274,114.006360976178
4718926-82-1055-0.2553045-0.3943923,4718926,0.2553045,0.3943923,82-1055,4 - Ramp,Ramp,14442,,,,I 96/Ambassador Bridge Ramp,W I 96,N I 75,1,Interstate,,1275,302.733098864082
1615502-82-1096-0-1.3251263,1615502,0,1.325126,82-1096,1 - One-Way Roadway,Non-Trunkline,1131,31,22,9,14th St,14th St,Oakman Blvd,3,Minor arterial,35,1276,2892.19574045723
1615510-82-6507-0.6315275-0.7887748,1615510,0.6315275,0.7887748,82-6507,2 - Two-Way Roadway,Non-Trunkline,2072,60,40,20,Kendall St,Ewald Cir,Oakman Blvd,2,Major collector,25,1277,342.507846138473
4718927-82-0704-0.1947533-0.2676113,4718927,0.1947533,0.2676113,82-0704,4 - Ramp,Ramp,2190,,,,I 75/Ambassador Bridge Ramp,E I 96,E I 96/Ambassador Bridge RAMP,1,Interstate,,1278,158.959534646277
1615601-82-1236-0-1.7847639,1615601,0,1.784764,82-1236,2 - Two-Way Roadway,Non-Trunkline,4473,127,84,43,Ewald Cir,Oakman Blvd,Kendall St,1,Major collector,25,1279,3892.4972646517
1615607-82-5924-0-0.0548289,1615607,0,0.0548289,82-5924,1 - One-Way Roadway,Non-Trunkline,1435,39,28,11,Hamilton Ave,N M 10,N M 10,3,Minor arterial,55,1280,119.599945608012
4718927-82-0715-0-0.1947533,4718927,0,0.1947533,82-0715,4 - Ramp,Ramp,2617,,,,I 75/Ambassador Bridge Ramp,E I 96,E I 96/Ambassador Bridge RAMP,2,Interstate,,1281,424.830160496562
1615607-82-5925-0.0548289-0.1142656,1615607,0.0548289,0.1142656,82-5925,2 - Two-Way Roadway,Non-Trunkline,4142,115,82,33,Hamilton Ave,N M 10,Chicago Blvd,4,Minor arterial,30,1282,129.717037608284
1616109-82-2420-0-1.0019109,1616109,0,1.001911,82-2420,2 - Two-Way Roadway,Non-Trunkline,673,20,13,7,Pickford St,Lahser Rd,Evergreen Rd,2,Major collector,25,1283,2181.70036832971
4718928-82-0705-0-0.3052767,4718928,0,0.3052767,82-0705,4 - Ramp,Ramp,1394,,,,I 75/Vernor Ramp,Ambassador Bridge/N I 75 RAMP,N I 75 Service Drive,1,Interstate,,1284,665.283245630818
1616710-82-2421-0-0.1632048,1616710,0,0.1632048,82-2421,2 - Two-Way Roadway,Non-Trunkline,1250,36,24,12,Woodmere St,Woodmere,Woodmere St,2,Major collector,25,1285,355.737132382143
4718929-82-0702-0-0.1934894,4718929,0,0.1934894,82-0702,4 - Ramp,Ramp,1028,,,,I 75 Service Drive/I 75 Ramp,S I 75 Service Drive,S I 75,1,Interstate,,1286,421.987258581417
1616801-82-1586-0-0.1450318,1616801,0,0.1450318,82-1586,2 - Two-Way Roadway,Non-Trunkline,2715,79,51,28,Woodmere St,Dearborn St,Elsmere St,2,Major collector,25,1287,316.119995564479
4718953-82-6227-0-0.151916,4718953,0,0.151916,82-6227,2 - Two-Way Roadway,Non-Trunkline,16786,6211,688,5523,,,,,,,1288,331.09843413182
1616904-82-1585-0-0.5782427,1616904,0,0.5782427,82-1585,2 - Two-Way Roadway,Non-Trunkline,4043,116,76,40,Woodmere St,Woodmere St,Inglis St,2,Major collector,25,1289,1260.33565707887
