OBJECTID,FENAME,FETYPE,NFC,LegalSystem,Nhs,FedAid,COUNTYL,COUNTYR,SEMMCDL,SEMMCDR,COMMUNITYL,COUNTYNAMEL,COMMUNITYR,COUNTYNAMER,VER,lenmi,Shape__Length
21843,Fisher,Rd,7,4,0,No,163,163,1065,1070,Grosse Pointe,Wayne,Grosse Pointe Farms,Wayne,22,0.89998,4752.800865
21844,Fisher,Ave,7,4,0,No,163,163,1125,1125,Melvindale,Wayne,Melvindale,Wayne,22,0.0497,262.505687
21845,Fisher,Ave,7,5,0,No,163,163,1125,1125,Melvindale,Wayne,Melvindale,Wayne,22,0.15914,840.4903258
21852,Fisher Crossover,,5,4,0,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.04513,238.3346428
21863,Fiske,Dr,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.31412,1658.890531
21873,Fitzgerald,Ave,7,5,0,No,163,163,1120,1120,Livonia,Wayne,Livonia,Wayne,22,0.91064,4809.523783
21874,Fitzgerald,St,7,5,0,No,163,163,1120,1120,Livonia,Wayne,Livonia,Wayne,22,0.27293,1441.47223
21877,Fitzpatrick,St,5,4,0,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.19676,1039.174364
21878,Fitzpatrick,St,7,4,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.03079,162.5669362
21879,Fitzpatrick,Ct,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.26371,1392.745067
21880,Fitzpatrick,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,1.25148,6609.564288
21882,Five M Center,Dr,7,5,0,No,163,163,1170,1170,Romulus,Wayne,Romulus,Wayne,22,0.58759,3103.449656
21883,Five Points,St,0,0,0,No,163,163,1150,5,Redford Twp,Wayne,Detroit,Wayne,22,0.01121,59.20222017
21888,Five Points,St,7,3,0,No,163,163,1150,5,Redford Twp,Wayne,Detroit,Wayne,22,2.42529,12808.82848
21903,Flamingo,Blvd,7,4,0,No,163,163,1210,1210,Westland,Wayne,Westland,Wayne,22,0.51947,2743.582731
21904,Flamingo,Ave,7,5,0,No,163,163,1120,1120,Livonia,Wayne,Livonia,Wayne,22,0.61881,3268.189403
21905,Flamingo,Blvd,7,5,0,No,163,163,1120,1120,Livonia,Wayne,Livonia,Wayne,22,0.8356,4413.106992
21906,Flamingo,Blvd,7,5,0,No,163,163,1210,1210,Westland,Wayne,Westland,Wayne,22,0.15308,808.5155987
21910,Flanders,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,2.09507,11064.21619
21911,Flanders,Ave,7,5,0,No,163,163,1175,1175,Southgate,Wayne,Southgate,Wayne,22,1.19062,6288.369752
21923,Fleet,St,0,0,0,No,163,163,1140,1140,Plymouth,Wayne,Plymouth,Wayne,22,0.14249,752.5538396
21924,Fleet,St,7,3,0,No,163,163,1020,1020,Canton Twp,Wayne,Canton Twp,Wayne,22,0.06155,325.0964574
21926,Fleet,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.13979,738.2432804
21928,Fleetgate,Rd,7,3,0,No,163,163,1020,1020,Canton Twp,Wayne,Canton Twp,Wayne,22,0.0411,217.0666808
21930,Fleetwood,Ct,7,3,0,No,163,163,1020,1020,Canton Twp,Wayne,Canton Twp,Wayne,22,0.07838,413.9367431
21931,Fleetwood,Dr,7,3,0,No,163,163,1020,1020,Canton Twp,Wayne,Canton Twp,Wayne,22,0.10599,559.8219917
21933,Fleetwood,Dr,7,5,0,No,163,163,1085,1085,Grosse Pointe Woods,Wayne,Grosse Pointe Woods,Wayne,22,0.31708,1674.500045
21934,Fleetwood,Dr,7,5,0,No,163,163,1095,1095,Harper Woods,Wayne,Harper Woods,Wayne,22,0.64001,3379.870371
21935,Fleetwood,Rd,7,5,0,No,163,163,1095,1095,Harper Woods,Wayne,Harper Woods,Wayne,22,0.25508,1347.054647
21945,Fleming,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,2.42865,12826.0669
21946,Fleming,Ave,7,5,0,No,163,163,1030,1030,Dearborn Heights,Wayne,Dearborn Heights,Wayne,22,0.34415,1817.648689
21947,Fleming,St,7,5,0,No,163,163,1090,1090,Hamtramck,Wayne,Hamtramck,Wayne,22,0.50441,2663.894768
21958,Fletcher,St,0,0,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.02462,130.032256
21965,Fletcher,St,7,5,0,No,163,163,1205,1205,Wayne,Wayne,Wayne,Wayne,22,0.43791,2312.860404
21980,Flint,Ave,7,5,0,No,163,163,1125,1125,Melvindale,Wayne,Melvindale,Wayne,22,0.55431,2927.546224
21985,Flint Wood,Rd,0,0,0,No,163,163,1105,1105,Huron Twp,Wayne,Huron Twp,Wayne,22,0.29651,1566.121553
21992,Flora,St,5,5,3,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.15187,802.0970147
21993,Flora,Ave,7,5,0,No,163,163,1125,1125,Melvindale,Wayne,Melvindale,Wayne,22,0.49581,2618.578013
21994,Flora,Ln,7,5,0,No,163,163,1205,1205,Wayne,Wayne,Wayne,Wayne,22,0.08481,447.9397991
22001,Floral,Ave,7,5,0,No,163,163,1120,1120,Livonia,Wayne,Livonia,Wayne,22,0.95624,5050.309188
22002,Floral,Blvd,7,5,0,No,163,163,1120,1120,Livonia,Wayne,Livonia,Wayne,22,0.50319,2657.557477
22003,Floral,Ave,7,5,0,No,163,163,1210,1210,Westland,Wayne,Westland,Wayne,22,0.28542,1507.41962
22009,Florane,Ave,7,5,0,No,163,163,1210,1210,Westland,Wayne,Westland,Wayne,22,0.53036,2801.139703
22011,Florence,St,0,0,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.07209,380.6865401
22012,Florence,Ln,0,0,0,No,163,163,1200,1200,Van Buren Twp,Wayne,Van Buren Twp,Wayne,22,0.19499,1029.864372
22013,Florence,Ave,0,0,0,No,163,163,1210,1210,Westland,Wayne,Westland,Wayne,22,0.07461,394.0620068
22023,Florence,Ave,5,4,0,Yes,163,163,1210,1210,Westland,Wayne,Westland,Wayne,22,0.26919,1421.773256
22024,Florence,St,7,3,0,No,163,163,1150,1150,Redford Twp,Wayne,Redford Twp,Wayne,22,0.18376,970.4540849
22030,Florence,Ave,7,4,0,No,163,163,1050,1050,Garden City,Wayne,Garden City,Wayne,22,1.4746,7788.103951
22031,Florence,St,7,4,0,No,163,163,1100,1100,Highland Park,Wayne,Highland Park,Wayne,22,0.51527,2721.225343
22033,Florence,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,7.19013,37973.23207
22034,Florence,St,7,5,0,No,163,163,1040,1040,Ecorse,Wayne,Ecorse,Wayne,22,0.05173,273.2004334
22035,Florence,Ave,7,5,0,No,163,163,1050,1050,Garden City,Wayne,Garden City,Wayne,22,1.7352,9164.515196
22036,Florence,St,7,5,0,No,163,163,1100,1100,Highland Park,Wayne,Highland Park,Wayne,22,0.26602,1404.928431
22037,Florence,Ave,7,5,0,No,163,163,1110,1110,Inkster,Wayne,Inkster,Wayne,22,0.85264,4503.251518
22038,Florence,Ave,7,5,0,No,163,163,1155,1155,River Rouge,Wayne,River Rouge,Wayne,22,0.17285,912.912984
22039,Florence,Ave,7,5,0,No,163,163,1210,1210,Westland,Wayne,Westland,Wayne,22,1.26446,6678.341095
22040,Florence,St,7,5,0,No,163,163,1210,1210,Westland,Wayne,Westland,Wayne,22,0.07668,404.9606649
22054,Florian,St,7,5,0,No,163,163,1090,1090,Hamtramck,Wayne,Hamtramck,Wayne,22,0.33791,1784.547178
22056,Florida,St,0,0,0,No,163,163,1180,1180,Sumpter Twp,Wayne,Sumpter Twp,Wayne,22,0.05188,273.9972492
22059,Florida,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.82706,4367.984815
22060,Florida,Ave,7,5,0,No,163,163,1120,1120,Livonia,Wayne,Livonia,Wayne,22,0.18008,951.1167456
22064,Florissant,Dr,7,3,0,No,163,163,1135,1135,Northville Twp,Wayne,Northville Twp,Wayne,22,0.30058,1587.549268
22068,Flower,Ct,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.08045,424.8867274
22078,Floyd,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.37427,1976.614636
22083,Flushing,Ave,0,0,0,No,163,163,1020,1020,Canton Twp,Wayne,Canton Twp,Wayne,22,0.22065,1165.388138
22089,Flynn,Dr,7,4,0,No,163,163,1170,1170,Romulus,Wayne,Romulus,Wayne,22,0.62064,3277.986701
22090,Flynn,Ave,7,5,0,No,163,163,1210,1210,Westland,Wayne,Westland,Wayne,22,0.13744,725.9209749
22093,Foch,Ave,7,5,0,No,163,163,1120,1120,Livonia,Wayne,Livonia,Wayne,22,1.14292,6036.183851
22094,Fogg,St,7,3,0,No,163,163,1145,1145,Plymouth Twp,Wayne,Plymouth Twp,Wayne,22,0.26257,1386.758063
22104,Foley,St,7,4,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.28288,1493.99547
22105,Foley,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.76136,4020.991891
22106,Folker,Dr,0,0,0,No,163,163,1110,1110,Inkster,Wayne,Inkster,Wayne,22,0.13221,698.2864282
22120,Fonner,Ct,7,3,0,No,163,163,1135,1135,Northville Twp,Wayne,Northville Twp,Wayne,22,0.08522,450.1268025
22121,Fonner,Rd,7,3,0,No,163,163,1135,1135,Northville Twp,Wayne,Northville Twp,Wayne,22,0.23205,1225.589753
22129,Fontana,Ln,7,5,0,No,163,163,1080,1080,Grosse Pointe Shores (Wayne),Wayne,Grosse Pointe Shores (Wayne),Wayne,22,0.36374,1920.87966
22134,Fonville,Ave,7,5,0,No,163,163,1120,1120,Livonia,Wayne,Livonia,Wayne,22,0.20628,1089.445197
22135,Fonville,Ct,7,5,0,No,163,163,1120,1120,Livonia,Wayne,Livonia,Wayne,22,0.11401,602.1382469
22136,Fonville,Dr,7,5,0,No,163,163,1120,1120,Livonia,Wayne,Livonia,Wayne,22,0.18667,985.8718904
22137,Foothill,Rd,7,3,0,No,163,163,1020,1020,Canton Twp,Wayne,Canton Twp,Wayne,22,0.28868,1524.682255
22149,Ford,Pl,0,0,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.13548,715.5050463
22152,Ford,Rd,3,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.51022,2694.683908
22153,Ford,Rd,3,1,1,Yes,163,163,1020,1020,Canton Twp,Wayne,Canton Twp,Wayne,22,6.01115,31748.60972
22154,Ford,Rd,3,1,1,Yes,163,163,1025,1025,Dearborn,Wayne,Dearborn,Wayne,22,8.68125,45849.11771
22155,Ford,Rd,3,1,1,Yes,163,163,1030,1025,Dearborn Heights,Wayne,Dearborn,Wayne,22,1.07474,5676.183236
22156,Ford,Rd,3,1,1,Yes,163,163,1030,1030,Dearborn Heights,Wayne,Dearborn Heights,Wayne,22,2.85457,15076.29366
22157,Ford,Rd,3,1,1,Yes,163,163,1050,1050,Garden City,Wayne,Garden City,Wayne,22,2.73283,14433.47706
22158,Ford,Rd,3,1,1,Yes,163,163,1210,1050,Westland,Wayne,Garden City,Wayne,22,0.49902,2635.604337
22159,Ford,Rd,3,1,1,Yes,163,163,1210,1210,Westland,Wayne,Westland,Wayne,22,2.78083,14687.09141
22161,Ford,Ave,3,2,1,Yes,163,163,1175,1175,Southgate,Wayne,Southgate,Wayne,22,0.02427,128.1507868
22162,Ford,Ave,4,2,0,Yes,163,163,1220,1220,Wyandotte,Wayne,Wyandotte,Wayne,22,1.57462,8316.428418
22173,Ford,St,7,4,0,No,163,163,1100,1100,Highland Park,Wayne,Highland Park,Wayne,22,0.51417,2715.422701
22174,Ford,Ave,7,4,0,No,163,163,1220,1220,Wyandotte,Wayne,Wyandotte,Wayne,22,0.10142,535.6233201
22175,Ford,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.89888,4747.187589
22176,Ford,Ave,7,5,0,No,163,163,1005,1005,Allen Park,Wayne,Allen Park,Wayne,22,0.17805,940.351119
22177,Ford,Ave,7,5,0,No,163,163,1045,1045,Flat Rock (Wayne),Wayne,Flat Rock (Wayne),Wayne,22,0.21641,1143.013233
22178,Ford,Ct,7,5,0,No,163,163,1085,1085,Grosse Pointe Woods,Wayne,Grosse Pointe Woods,Wayne,22,0.11708,618.2834597
22179,Ford,St,7,5,0,No,163,163,1100,1100,Highland Park,Wayne,Highland Park,Wayne,22,0.12599,665.3905895
22180,Ford,Blvd,7,5,0,No,163,163,1115,1115,Lincoln Park,Wayne,Lincoln Park,Wayne,22,1.73847,9181.822656
22181,Ford,Ave,7,5,0,No,163,163,1140,1140,Plymouth,Wayne,Plymouth,Wayne,22,0.03003,158.613913
22182,Ford,Ave,7,5,0,No,163,163,1160,1160,Riverview,Wayne,Riverview,Wayne,22,0.05683,300.1416059
22183,Ford,St,7,5,0,No,163,163,1165,1165,Rockwood,Wayne,Rockwood,Wayne,22,0.03542,187.0708437
22184,Ford,Ln,7,5,0,No,163,163,1215,1215,Woodhaven,Wayne,Woodhaven,Wayne,22,0.56031,2959.371367
22194,Ford Gate 10/Schaefer,Ramp,1,1,1,Yes,163,163,1025,1025,Dearborn,Wayne,Dearborn,Wayne,22,0.23351,1233.282731
22196,Ford Line,Rd,5,4,0,Yes,163,163,1175,1115,Southgate,Wayne,Lincoln Park,Wayne,22,0.17273,912.3041565
22197,Ford Line,Rd,5,4,0,Yes,163,163,1175,1175,Southgate,Wayne,Southgate,Wayne,22,1.49768,7910.067913
22198,Ford Line,Rd,7,4,0,No,163,163,1175,1175,Southgate,Wayne,Southgate,Wayne,22,0.50918,2689.282974
22199,Ford Line,Rd,7,5,0,No,163,163,1005,1115,Allen Park,Wayne,Lincoln Park,Wayne,22,0.05346,282.3389612
22200,Ford Line,Rd,7,5,0,No,163,163,1160,1160,Riverview,Wayne,Riverview,Wayne,22,0.15995,844.7961244
22201,Ford Rd,Turn,3,1,0,Yes,163,163,1025,1025,Dearborn,Wayne,Dearborn,Wayne,22,0.20015,1057.084905
22202,Ford Rd,Turn,3,1,0,Yes,163,163,1030,1030,Dearborn Heights,Wayne,Dearborn Heights,Wayne,22,0.01953,103.1657043
22204,Ford Yacht Club,Rd,0,0,0,No,163,163,1060,1060,Grosse Ile Twp,Wayne,Grosse Ile Twp,Wayne,22,0.23535,1243.061011
22206,Fordale,St,0,0,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.20404,1077.626661
22207,Fordale,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.02898,153.0408705
22208,Fordcroft,Dr,0,0,0,No,163,163,1185,1185,Taylor,Wayne,Taylor,Wayne,22,0.08601,454.2700128
22209,Fordcroft,Rd,7,5,0,No,163,163,1080,1080,Grosse Pointe Shores (Wayne),Wayne,Grosse Pointe Shores (Wayne),Wayne,22,0.26829,1416.814959
22210,Fordham,Cir,0,0,0,No,163,163,1020,1020,Canton Twp,Wayne,Canton Twp,Wayne,22,0.27409,1447.611188
22212,Fordham,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,1.47647,7797.301265
22216,Fordline,St,0,0,0,No,163,163,1175,1175,Southgate,Wayne,Southgate,Wayne,22,0.08298,438.2543237
22217,Fordline,St,7,5,0,No,163,163,1005,1115,Allen Park,Wayne,Lincoln Park,Wayne,22,0.30781,1625.701094
22218,Fordline,Rd,7,5,0,No,163,163,1175,1175,Southgate,Wayne,Southgate,Wayne,22,0.28021,1479.95068
22220,Fordson,St,0,0,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.15366,811.5577176
22221,Fordson,Hwy,0,0,0,No,163,163,1150,1150,Redford Twp,Wayne,Redford Twp,Wayne,22,0.02443,129.0336632
22222,Fordson,,7,3,0,No,163,163,1150,1150,Redford Twp,Wayne,Redford Twp,Wayne,22,0.14621,772.1703044
22223,Fordson,Hwy,7,3,0,No,163,163,1150,1150,Redford Twp,Wayne,Redford Twp,Wayne,22,0.48781,2576.331304
22225,Fordson,,7,4,0,No,163,163,1025,1025,Dearborn,Wayne,Dearborn,Wayne,22,0.01309,69.11520916
22226,Fordson,Dr,7,4,0,No,163,163,1025,1025,Dearborn,Wayne,Dearborn,Wayne,22,0.47212,2493.528504
22227,Fordson,Hwy,7,4,0,No,163,163,1030,1030,Dearborn Heights,Wayne,Dearborn Heights,Wayne,22,0.3774,1993.209056
22228,Fordson,,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.42692,2254.742553
22231,Fordyce,St,0,0,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.14592,770.6419005
22234,Forest,Ave,0,0,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.02367,124.995917
22235,Forest,Gln,0,0,0,No,163,163,1020,1020,Canton Twp,Wayne,Canton Twp,Wayne,22,0.2134,1127.090904
22236,Forest,Rd,0,0,0,No,163,163,1105,1105,Huron Twp,Wayne,Huron Twp,Wayne,22,0.03895,205.7342338
22237,Forest,Ct,0,0,0,No,163,163,1135,1135,Northville Twp,Wayne,Northville Twp,Wayne,22,0.04083,215.6322087
22238,Forest,Dr,0,0,0,No,163,163,1135,1135,Northville Twp,Wayne,Northville Twp,Wayne,22,0.1392,735.1895411
22259,Forest,Ave,3,4,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,4.14027,21865.58254
22262,Forest,Ave,4,4,0,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.13099,691.805627
22266,Forest,Dr,7,3,0,No,163,163,1060,1060,Grosse Ile Twp,Wayne,Grosse Ile Twp,Wayne,22,0.14271,753.731141
22277,Forest,Ave,7,4,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.38099,2012.112338
22278,Forest,Ave,7,4,0,No,163,163,1140,1140,Plymouth,Wayne,Plymouth,Wayne,22,0.14701,776.4393339
22279,Forest,Ave,7,4,0,No,163,163,1155,1155,River Rouge,Wayne,River Rouge,Wayne,22,0.03514,185.5677963
22280,Forest,Ave,7,4,0,No,163,163,1205,1205,Wayne,Wayne,Wayne,Wayne,22,1.48052,7819.526702
22285,Forest,Ave,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,1.66676,8802.371145
22286,Forest,Ave,7,5,0,No,163,163,1115,1115,Lincoln Park,Wayne,Lincoln Park,Wayne,22,0.14764,779.7606277
22287,Forest,Ave,7,5,0,No,163,163,1140,1140,Plymouth,Wayne,Plymouth,Wayne,22,0.2588,1366.870623
22288,Forest,Ave,7,5,0,No,163,163,1155,1155,River Rouge,Wayne,River Rouge,Wayne,22,0.22388,1182.442359
22289,Forest,Ave,7,5,0,No,163,163,1175,1175,Southgate,Wayne,Southgate,Wayne,22,0.19083,1007.893822
22290,Forest,Ln,7,5,0,No,163,163,1185,1185,Taylor,Wayne,Taylor,Wayne,22,0.11944,630.8206948
22291,Forest,Ln,7,5,0,No,163,163,1190,1190,Trenton,Wayne,Trenton,Wayne,22,0.24798,1309.748897
22292,Forest,Ave,7,5,0,No,163,163,1205,1205,Wayne,Wayne,Wayne,Wayne,22,0.2475,1307.193913
22293,Forest,Ave,7,5,0,No,163,163,1210,1210,Westland,Wayne,Westland,Wayne,22,0.43421,2293.3329
22294,Forest,Ct,7,5,0,No,163,163,1210,1210,Westland,Wayne,Westland,Wayne,22,0.04306,227.4240111
22295,Forest,Dr,7,5,0,No,163,163,1215,1215,Woodhaven,Wayne,Woodhaven,Wayne,22,0.03381,178.5797529
22296,Forest,St,7,5,0,No,163,163,1220,1220,Wyandotte,Wayne,Wyandotte,Wayne,22,0.55439,2928.04418
22315,Forest Bridge,Dr,0,0,0,No,163,163,1020,1020,Canton Twp,Wayne,Canton Twp,Wayne,22,0.26641,1407.120758
22321,Forest Creek,Dr,7,5,0,No,163,163,1210,1210,Westland,Wayne,Westland,Wayne,22,0.07716,407.5263954
22346,Forest Hills,Rd,7,5,0,No,163,163,1030,1030,Dearborn Heights,Wayne,Dearborn Heights,Wayne,22,0.06228,328.9460941
22349,Forest Lake,Dr,0,0,0,No,163,163,1135,1135,Northville Twp,Wayne,Northville Twp,Wayne,22,0.25535,1348.649991
22372,Forest Trail,Dr,7,3,0,No,163,163,1020,1020,Canton Twp,Wayne,Canton Twp,Wayne,22,0.39161,2068.303882
22387,Forest/N M 10,Ramp,2,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.13572,716.7632312
22388,Forest/S M 10,Ramp,2,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.11074,584.8508792
22391,Forestbrook,Ln,7,3,0,No,163,163,1015,1015,Brownstown Twp,Wayne,Brownstown Twp,Wayne,22,0.1035,546.6610595
22396,Forestdale,Dr,7,3,0,No,163,163,1200,1200,Van Buren Twp,Wayne,Van Buren Twp,Wayne,22,0.16529,873.0070586
22400,Forestdale,Ave,7,5,0,No,163,163,1170,1170,Romulus,Wayne,Romulus,Wayne,22,0.18319,967.5469878
22412,Forestlawn,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.27004,1426.108647
22413,Forestview,Dr,0,0,0,No,163,163,1020,1020,Canton Twp,Wayne,Canton Twp,Wayne,22,0.20978,1107.954456
22414,Forestview,Dr,0,0,0,No,163,163,1135,1135,Northville Twp,Wayne,Northville Twp,Wayne,22,0.07352,388.2860453
22415,Forestview,Ln,0,0,0,No,163,163,1185,1185,Taylor,Wayne,Taylor,Wayne,22,0.2331,1231.132596
22429,Forestwood,Dr,7,3,0,No,163,163,1145,1145,Plymouth Twp,Wayne,Plymouth Twp,Wayne,22,0.17208,908.839018
22433,Forman,St,5,5,3,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.16971,896.328893
22437,Forman,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.15516,819.4336709
22439,Forrer,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,6.07011,32058.11226
22443,Forrest,Dr,7,3,0,No,163,163,1020,1020,Canton Twp,Wayne,Canton Twp,Wayne,22,0.2615,1381.145442
22449,Forrest Hill,Ct,7,5,0,No,163,163,1215,1215,Woodhaven,Wayne,Woodhaven,Wayne,22,0.0955,504.3885866
22450,Forrest Hill,Dr,7,5,0,No,163,163,1215,1215,Woodhaven,Wayne,Woodhaven,Wayne,22,0.19806,1046.090553
22452,Forrest Park,Dr,7,5,0,No,163,163,1205,1205,Wayne,Wayne,Wayne,Wayne,22,0.20718,1094.22642
22458,Forsyth,St,0,0,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.17697,934.5982594
22459,Forsyth,Ln,0,0,0,No,163,163,1070,1070,Grosse Pointe Farms,Wayne,Grosse Pointe Farms,Wayne,22,0.1201,634.2620932
22466,Fort,St,0,0,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.09099,480.5484475
22468,Fort,St,0,1,0,No,163,163,1015,1015,Brownstown Twp,Wayne,Brownstown Twp,Wayne,22,0.05349,282.5141434
22469,Fort,St,2,1,1,Yes,163,163,1015,1015,Brownstown Twp,Wayne,Brownstown Twp,Wayne,22,2.56834,13565.40942
22470,Fort,St,2,1,1,Yes,163,163,1165,1165,Rockwood,Wayne,Rockwood,Wayne,22,0.21411,1130.885523
22471,Fort,St,3,1,0,Yes,163,163,1115,1115,Lincoln Park,Wayne,Lincoln Park,Wayne,22,0.02996,158.2225623
22472,Fort,St,3,1,0,Yes,163,163,1175,1175,Southgate,Wayne,Southgate,Wayne,22,0.08464,446.9919612
22473,Fort,St,3,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,9.39048,49594.6821
22474,Fort,St,3,1,1,Yes,163,163,1015,1015,Brownstown Twp,Wayne,Brownstown Twp,Wayne,22,1.63186,8619.091157
22475,Fort,St,3,1,1,Yes,163,163,1015,1055,Brownstown Twp,Wayne,Gibraltar,Wayne,22,1.0339,5460.754155
22476,Fort,St,3,1,1,Yes,163,163,1115,1115,Lincoln Park,Wayne,Lincoln Park,Wayne,22,5.89922,31156.6602
22477,Fort,St,3,1,1,Yes,163,163,1115,1220,Lincoln Park,Wayne,Wyandotte,Wayne,22,0.1263,667.0636128
22478,Fort,St,3,1,1,Yes,163,163,1160,1160,Riverview,Wayne,Riverview,Wayne,22,2.10494,11117.51689
22479,Fort,St,3,1,1,Yes,163,163,1160,1190,Riverview,Wayne,Trenton,Wayne,22,0.90294,4768.967177
22480,Fort,St,3,1,1,Yes,163,163,1175,1175,Southgate,Wayne,Southgate,Wayne,22,3.6242,19141.51742
22481,Fort,St,3,1,1,Yes,163,163,1175,1220,Southgate,Wayne,Wyandotte,Wayne,22,2.03542,10750.14754
22482,Fort,St,3,1,1,Yes,163,163,1190,1190,Trenton,Wayne,Trenton,Wayne,22,7.8539,41481.70909
22483,Fort,St,4,1,0,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.19568,1033.404792
22484,Fort,St,4,2,0,Yes,163,163,1165,1165,Rockwood,Wayne,Rockwood,Wayne,22,1.42596,7531.661618
22485,Fort,St,4,4,0,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.18295,966.2092245
22489,Fort,St,7,4,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.6017,3177.805244
22490,Fort,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.14339,757.3248985
22493,Fort Dearborn,,7,5,0,No,163,163,1025,1025,Dearborn,Wayne,Dearborn,Wayne,22,0.29279,1546.346011
22494,Fort Henry,St,0,0,0,No,163,163,1020,1020,Canton Twp,Wayne,Canton Twp,Wayne,22,0.09184,485.0735193
22496,Fort Park,Blvd,7,4,0,No,163,163,1115,1115,Lincoln Park,Wayne,Lincoln Park,Wayne,22,2.06811,10922.66428
22497,Fort Park,Blvd,7,5,0,No,163,163,1115,1115,Lincoln Park,Wayne,Lincoln Park,Wayne,22,0.02724,143.8843234
22498,Fort St,Turn,0,1,0,No,163,163,1015,1015,Brownstown Twp,Wayne,Brownstown Twp,Wayne,22,0.05391,284.728988
22499,Fort St,Turn,3,1,0,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.06368,336.3325568
22500,Fort St,Turn,3,1,0,Yes,163,163,1115,1115,Lincoln Park,Wayne,Lincoln Park,Wayne,22,0.15344,810.3756619
22501,Fort St,Turn,3,1,0,Yes,163,163,1160,1160,Riverview,Wayne,Riverview,Wayne,22,0.07478,394.9467314
22502,Fort St,Turn,3,1,0,Yes,163,163,1175,1175,Southgate,Wayne,Southgate,Wayne,22,0.12337,651.5636525
22503,Fort St,Turn,3,1,0,Yes,163,163,1190,1190,Trenton,Wayne,Trenton,Wayne,22,0.39363,2079.023206
22507,Fort/Sibley,Ramp,4,5,0,Yes,163,163,1190,1190,Trenton,Wayne,Trenton,Wayne,22,0.11461,605.3286445
22514,Fortson,Ln,0,0,0,No,163,163,1110,1110,Inkster,Wayne,Inkster,Wayne,22,0.17404,919.1778846
22522,Fortune,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.08895,469.7524306
22532,Foster,St,0,0,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.12698,670.6173438
22533,Foster,Ave,0,0,0,No,163,163,1170,1170,Romulus,Wayne,Romulus,Wayne,22,0.06892,364.0127884
